<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
ВТБ ао;D;20200406;000000;0.0325;0.03386;0.03237;0.03367;85024250000;2816946600.7
ВТБ ао;D;20200407;000000;0.03415;0.0352;0.034025;0.03437;129602330000;4501504719.25
ВТБ ао;D;20200408;000000;0.03437;0.035;0.03392;0.035;62953000000;2177946994.85
ВТБ ао;D;20200409;000000;0.035605;0.03694;0.035375;0.0364;126405020000;4568638059
ВТБ ао;D;20200410;000000;0.0362;0.03678;0.0355;0.03659;63274590000;2300366140.85
ВТБ ао;D;20200413;000000;0.036575;0.037125;0.035815;0.0359;70638440000;2562187731
ВТБ ао;D;20200414;000000;0.0364;0.03645;0.035195;0.035415;58137130000;2090814270.9
ВТБ ао;D;20200415;000000;0.03512;0.035185;0.033175;0.03324;89841270000;3058410763.35
ВТБ ао;D;20200416;000000;0.03349;0.034465;0.0327;0.034;87102260000;2946299603.9
ВТБ ао;D;20200417;000000;0.0348;0.0348;0.034;0.0343;40591000000;1394950592.75
ВТБ ао;D;20200420;000000;0.0339;0.034275;0.0336;0.033805;40668330000;1380480365.75
ВТБ ао;D;20200421;000000;0.03331;0.03338;0.03264;0.0331;60632240000;2004477263.9
ВТБ ао;D;20200422;000000;0.03295;0.03417;0.03271;0.034;55754430000;1874960489.3
ВТБ ао;D;20200423;000000;0.03425;0.034455;0.03382;0.03427;43622580000;1491680051.2
ВТБ ао;D;20200424;000000;0.034095;0.03416;0.0336;0.033705;35756070000;1211180904
ВТБ ао;D;20200427;000000;0.0337;0.034085;0.03365;0.0339;22889990000;776451803.6
ВТБ ао;D;20200428;000000;0.033875;0.035;0.033785;0.0345;56795800000;1959524380.3
ВТБ ао;D;20200429;000000;0.03475;0.03523;0.03465;0.035195;38851640000;1360955283.75
ВТБ ао;D;20200430;000000;0.0356;0.035835;0.03476;0.0349;44164690000;1556660860.9
ВТБ ао;D;20200504;000000;0.0345;0.0351;0.034105;0.03486;32897410000;1138975268.45
ВТБ ао;D;20200505;000000;0.035265;0.035655;0.03516;0.035475;29973320000;1060435681.5
ВТБ ао;D;20200506;000000;0.035495;0.035895;0.035305;0.03531;33139220000;1179047699.85
ВТБ ао;D;20200507;000000;0.03545;0.03594;0.035375;0.03553;26874870000;958549742.35
ВТБ ао;D;20200508;000000;0.03561;0.035785;0.03505;0.035375;27298050000;965429749.95
ВТБ ао;D;20200512;000000;0.03536;0.03551;0.0351;0.035185;20395570000;719283307
ВТБ ао;D;20200513;000000;0.035;0.03504;0.034205;0.034205;34688080000;1198629805.45
ВТБ ао;D;20200514;000000;0.03404;0.0345;0.033915;0.03431;28918490000;989305185.45
ВТБ ао;D;20200515;000000;0.03462;0.03485;0.034215;0.034215;21677280000;748585655.7
ВТБ ао;D;20200518;000000;0.03462;0.035045;0.0345;0.03499;25536360000;887758081.85
ВТБ ао;D;20200519;000000;0.0351;0.03543;0.03467;0.03483;30088980000;1055293149.05
ВТБ ао;D;20200520;000000;0.034795;0.035235;0.03463;0.03521;27893940000;976931713.45
ВТБ ао;D;20200521;000000;0.03526;0.03542;0.034785;0.03496;34193070000;1199523908.15
ВТБ ао;D;20200522;000000;0.0347;0.03488;0.03453;0.03467;21239030000;736947771.95
ВТБ ао;D;20200525;000000;0.034805;0.03509;0.034805;0.035005;11943430000;417466069.55
ВТБ ао;D;20200526;000000;0.03518;0.03557;0.03506;0.0351;28693510000;1015103200.7
ВТБ ао;D;20200527;000000;0.03509;0.03565;0.03505;0.03539;36437990000;1287902295.2
ВТБ ао;D;20200528;000000;0.035595;0.03606;0.03541;0.03597;40127180000;1434052660.75
ВТБ ао;D;20200529;000000;0.0359;0.03631;0.0353;0.03631;41176300000;1471491886.1
ВТБ ао;D;20200601;000000;0.03642;0.03673;0.03627;0.03664;38481470000;1404515718.8
ВТБ ао;D;20200602;000000;0.03674;0.037175;0.03665;0.037175;46046810000;1700680971.8
ВТБ ао;D;20200603;000000;0.03726;0.03798;0.03725;0.03798;45953780000;1730421692.35
ВТБ ао;D;20200604;000000;0.03787;0.0379;0.0368;0.03715;48038880000;1788951383.65
ВТБ ао;D;20200605;000000;0.03731;0.037675;0.03719;0.037595;31463070000;1178618729.5
ВТБ ао;D;20200608;000000;0.03775;0.037945;0.0374;0.037695;36997900000;1395256551.2
ВТБ ао;D;20200609;000000;0.0378;0.037835;0.037165;0.0377;27801740000;1043110675.85
ВТБ ао;D;20200610;000000;0.03777;0.037815;0.037365;0.03758;22764120000;855350224.7
ВТБ ао;D;20200611;000000;0.03727;0.03728;0.03644;0.036745;36959020000;1356638526.15
ВТБ ао;D;20200615;000000;0.03615;0.03705;0.03583;0.036845;28893720000;1052669030.45
ВТБ ао;D;20200616;000000;0.0372;0.03743;0.0368;0.03688;25790530000;959110152.65
ВТБ ао;D;20200617;000000;0.03692;0.03716;0.03645;0.0365;24866380000;914193318.9
ВТБ ао;D;20200618;000000;0.03643;0.036495;0.03583;0.0359;32679350000;1180310959
ВТБ ао;D;20200619;000000;0.03612;0.03635;0.035255;0.035255;53976150000;1922444938
ВТБ ао;D;20200622;000000;0.0354;0.03575;0.03523;0.035565;36664210000;1299660296.85
ВТБ ао;D;20200623;000000;0.035545;0.03588;0.03543;0.03554;20512740000;732281368.3
ВТБ ао;D;20200625;000000;0.035105;0.0356;0.034975;0.0356;26359740000;929924700.5
ВТБ ао;D;20200626;000000;0.03558;0.0357;0.03504;0.03515;19433400000;686078886.95
ВТБ ао;D;20200629;000000;0.035175;0.03551;0.034845;0.035485;19417280000;682569632.6
ВТБ ао;D;20200630;000000;0.03542;0.03555;0.03492;0.03505;21458800000;754505239.25
ВТБ ао;D;20200702;000000;0.03513;0.03558;0.03513;0.03541;21612520000;765163418.9
ВТБ ао;D;20200703;000000;0.035515;0.035695;0.03538;0.03567;16978650000;603510182.05
ВТБ ао;D;20200706;000000;0.035975;0.03616;0.0358;0.03608;25804320000;929183566.65
ВТБ ао;D;20200707;000000;0.035995;0.036;0.035655;0.035735;21095430000;755561756.2
ВТБ ао;D;20200708;000000;0.035705;0.03575;0.035275;0.03551;28616380000;1014592964.55
ВТБ ао;D;20200709;000000;0.03564;0.03564;0.035;0.035175;25571990000;901366630.05
ВТБ ао;D;20200710;000000;0.03494;0.035255;0.03486;0.035235;21517570000;754910362
ВТБ ао;D;20200713;000000;0.03536;0.035395;0.034955;0.035;21755330000;765450568.4
ВТБ ао;D;20200714;000000;0.03501;0.035055;0.03418;0.034915;37320990000;1291781690.9
ВТБ ао;D;20200715;000000;0.035;0.035055;0.03474;0.034995;20380650000;711928780.35
ВТБ ао;D;20200716;000000;0.03476;0.03494;0.034625;0.03481;14545360000;505393099.45
ВТБ ао;D;20200717;000000;0.034815;0.03488;0.034605;0.0348;15442940000;536432351.25
ВТБ ао;D;20200720;000000;0.0348;0.037135;0.03465;0.0371;107900140000;3887416342.8
ВТБ ао;D;20200721;000000;0.03715;0.03872;0.03715;0.03807;140523650000;5356322975.65
ВТБ ао;D;20200722;000000;0.037985;0.03835;0.03752;0.03789;50343730000;1909088797.15
ВТБ ао;D;20200723;000000;0.038145;0.038205;0.03716;0.037465;37908140000;1433513481.1
ВТБ ао;D;20200724;000000;0.03749;0.038025;0.03712;0.03795;29501100000;1112095431.7
ВТБ ао;D;20200727;000000;0.0381;0.0395;0.038045;0.03921;90604760000;3544192884.65
ВТБ ао;D;20200728;000000;0.0393;0.039515;0.03874;0.038905;32229060000;1255526768.3
ВТБ ао;D;20200729;000000;0.03882;0.039295;0.0385;0.03924;40381380000;1572952452.65
ВТБ ао;D;20200730;000000;0.0385;0.039115;0.03825;0.03861;45253480000;1746401394.65
ВТБ ао;D;20200731;000000;0.03844;0.0389;0.03844;0.038755;28315540000;1095743839.15
ВТБ ао;D;20200803;000000;0.038835;0.040135;0.03876;0.040125;66517620000;2640953027.55
ВТБ ао;D;20200804;000000;0.0402;0.040705;0.03985;0.040385;43705150000;1758379096
ВТБ ао;D;20200805;000000;0.04053;0.040725;0.03811;0.03855;187088610000;7253518468.7
ВТБ ао;D;20200806;000000;0.03856;0.03878;0.03743;0.03783;85657880000;3254746312.75
ВТБ ао;D;20200807;000000;0.03782;0.03794;0.036595;0.03672;100285270000;3715065787.1
ВТБ ао;D;20200810;000000;0.0367;0.03705;0.03651;0.036755;40059580000;1474899305.55
ВТБ ао;D;20200811;000000;0.03665;0.037455;0.036605;0.03693;59060670000;2193169529.7
ВТБ ао;D;20200812;000000;0.03717;0.0377;0.036935;0.03768;39962170000;1495584697.95
ВТБ ао;D;20200813;000000;0.03759;0.037985;0.037455;0.03764;34535440000;1303649694
ВТБ ао;D;20200814;000000;0.03778;0.037845;0.037275;0.03772;25084530000;943049561.6
ВТБ ао;D;20200817;000000;0.03785;0.0381;0.03737;0.03761;36069770000;1360532248.65
ВТБ ао;D;20200818;000000;0.037575;0.037735;0.03717;0.037355;19458890000;728402791.55
ВТБ ао;D;20200819;000000;0.03732;0.03766;0.037245;0.037445;18066600000;677661803.3
ВТБ ао;D;20200820;000000;0.037325;0.037345;0.03671;0.03697;29008710000;1074095806.65
ВТБ ао;D;20200821;000000;0.03701;0.0371;0.036075;0.03636;34656660000;1265693416.4
ВТБ ао;D;20200824;000000;0.03646;0.03666;0.036005;0.036315;41049570000;1491170718.6
ВТБ ао;D;20200825;000000;0.03632;0.03646;0.03565;0.03585;36272520000;1303985308.35
ВТБ ао;D;20200826;000000;0.03579;0.03608;0.03536;0.036065;31798930000;1138074254.8
ВТБ ао;D;20200827;000000;0.03605;0.03637;0.03595;0.03609;22391500000;808870492.25
ВТБ ао;D;20200828;000000;0.036155;0.036275;0.0358;0.03595;15121180000;543452277.15
ВТБ ао;D;20200831;000000;0.03606;0.036195;0.035055;0.035375;29831200000;1062231833.45
ВТБ ао;D;20200901;000000;0.035435;0.036085;0.03537;0.036065;24617740000;879727612.35
ВТБ ао;D;20200902;000000;0.0361;0.03616;0.03516;0.035555;29992580000;1069672816
ВТБ ао;D;20200903;000000;0.035535;0.03562;0.034925;0.03508;34146140000;1202169700.9
ВТБ ао;D;20200904;000000;0.034985;0.0354;0.034805;0.035335;20974240000;738517413.85
ВТБ ао;D;20200907;000000;0.03525;0.035445;0.035085;0.03521;14155070000;498809455.55
ВТБ ао;D;20200908;000000;0.03525;0.035285;0.0345;0.034825;26895620000;935808962.55
ВТБ ао;D;20200909;000000;0.03483;0.03506;0.03471;0.03503;14808510000;517167055.1
ВТБ ао;D;20200910;000000;0.03505;0.035485;0.034615;0.03515;24680060000;865210497.35
ВТБ ао;D;20200911;000000;0.03524;0.03544;0.03509;0.03542;13257920000;468069850.95
ВТБ ао;D;20200914;000000;0.03553;0.035875;0.03548;0.0358;24480920000;873907135.35
ВТБ ао;D;20200915;000000;0.03583;0.03625;0.035635;0.036185;24933190000;897742672.25
ВТБ ао;D;20200916;000000;0.03624;0.036345;0.035685;0.035795;22062020000;793501236.8
ВТБ ао;D;20200917;000000;0.03561;0.03577;0.035345;0.035705;24480770000;870344625.65
ВТБ ао;D;20200918;000000;0.03576;0.0358;0.035255;0.03549;22396030000;795133630.75
ВТБ ао;D;20200921;000000;0.035475;0.035475;0.03455;0.034855;27058740000;944957515.75
ВТБ ао;D;20200922;000000;0.034835;0.035115;0.0343;0.034635;51071170000;1766978836.55
ВТБ ао;D;20200923;000000;0.0346;0.034875;0.0343;0.034355;27369640000;946317060.65
ВТБ ао;D;20200924;000000;0.03414;0.0346;0.03402;0.034275;35481010000;1214334217.85
ВТБ ао;D;20200925;000000;0.03434;0.03439;0.03391;0.034225;18763710000;639802014.65
ВТБ ао;D;20200928;000000;0.034255;0.03459;0.03417;0.034495;18386560000;632715935.3
ВТБ ао;D;20200929;000000;0.0345;0.03488;0.03363;0.03458;33614040000;1152861540.2
ВТБ ао;D;20200930;000000;0.034545;0.03475;0.03427;0.034475;19438520000;670473188.45
ВТБ ао;D;20201001;000000;0.034645;0.034705;0.03415;0.03425;14037380000;482164010.8
ВТБ ао;D;20201002;000000;0.03374;0.0339;0.03351;0.033835;19757220000;665644179.05
ВТБ ао;D;20201005;000000;0.03395;0.03398;0.0336;0.03375;14806130000;499483503.15
ВТБ ао;D;20201006;000000;0.033745;0.034065;0.033695;0.03379;14221960000;482216104.45
ВТБ ао;D;20201007;000000;0.0338;0.03395;0.03319;0.033405;23753780000;795693241.3
ВТБ ао;D;20201008;000000;0.0334;0.033505;0.033055;0.033395;18563020000;618626122.65
ВТБ ао;D;20201009;000000;0.033475;0.033475;0.033005;0.033205;13953360000;463560004.75
ВТБ ао;D;20201012;000000;0.033195;0.03354;0.033115;0.03323;13353250000;444534795.55
ВТБ ао;D;20201013;000000;0.03318;0.03338;0.032915;0.03304;12164670000;403061683.7
ВТБ ао;D;20201014;000000;0.032965;0.033295;0.032805;0.033225;12838710000;425559690.55
ВТБ ао;D;20201015;000000;0.03312;0.033185;0.032405;0.032655;25034160000;819064901.65
ВТБ ао;D;20201016;000000;0.0326;0.032675;0.032005;0.03202;19953610000;643403969.2
ВТБ ао;D;20201019;000000;0.03212;0.032295;0.031625;0.031725;21276610000;679118589.25
ВТБ ао;D;20201020;000000;0.0318;0.03398;0.0315;0.03389;107520980000;3564651813.8
ВТБ ао;D;20201021;000000;0.03396;0.03467;0.033325;0.0336;91922600000;3130467467.45
ВТБ ао;D;20201022;000000;0.0334;0.03478;0.03325;0.03464;65648000000;2247237088.4
ВТБ ао;D;20201023;000000;0.03461;0.035145;0.03427;0.034785;39225860000;1360727445.2
ВТБ ао;D;20201026;000000;0.034725;0.03473;0.033885;0.034115;26684250000;916579869.15
ВТБ ао;D;20201027;000000;0.03416;0.034425;0.0334;0.033435;23796420000;802042622.55
ВТБ ао;D;20201028;000000;0.033435;0.033435;0.0322;0.032225;35777770000;1168649301.35
ВТБ ао;D;20201029;000000;0.03237;0.0331;0.03205;0.03276;39284930000;1278638819.2
ВТБ ао;D;20201030;000000;0.032475;0.03322;0.03222;0.032665;30379460000;995555086.9
ВТБ ао;D;20201102;000000;0.03263;0.032915;0.0321;0.032865;24608640000;802454874.8
ВТБ ао;D;20201103;000000;0.033;0.033295;0.032705;0.032955;34418860000;1133009736.45
ВТБ ао;D;20201105;000000;0.03342;0.03379;0.033155;0.033645;40427060000;1353704999.15
ВТБ ао;D;20201106;000000;0.03357;0.033725;0.0332;0.033605;23497920000;787069073.25
ВТБ ао;D;20201109;000000;0.0339;0.03462;0.033625;0.03439;65190950000;2227259631.9
ВТБ ао;D;20201110;000000;0.03438;0.034835;0.034165;0.03464;36265150000;1254123821.9
ВТБ ао;D;20201111;000000;0.03471;0.03522;0.03412;0.03414;59201710000;2060325108.05
ВТБ ао;D;20201112;000000;0.034;0.036605;0.03385;0.035935;108567640000;3855408444.6
ВТБ ао;D;20201113;000000;0.03593;0.03705;0.035745;0.0366;107156980000;3921926587.35
ВТБ ао;D;20201116;000000;0.03695;0.0373;0.036605;0.0372;87168040000;3223368638.7
ВТБ ао;D;20201117;000000;0.03719;0.037245;0.0359;0.0362;67093790000;2442726499.35
ВТБ ао;D;20201118;000000;0.03601;0.03668;0.035435;0.03605;42886420000;1556731630.65
ВТБ ао;D;20201119;000000;0.03605;0.036265;0.03569;0.0361;27247570000;979565962.05
ВТБ ао;D;20201120;000000;0.0361;0.036845;0.03605;0.036545;34485610000;1261359108.75
ВТБ ао;D;20201123;000000;0.03667;0.037;0.036255;0.03653;31805190000;1166008128
ВТБ ао;D;20201124;000000;0.036695;0.036995;0.036435;0.036935;31575580000;1158534339.9
ВТБ ао;D;20201125;000000;0.03694;0.03715;0.036445;0.03682;51552500000;1897712850.3
ВТБ ао;D;20201126;000000;0.036865;0.03744;0.0366;0.037;71428160000;2650035241.4
ВТБ ао;D;20201127;000000;0.0371;0.0382;0.036785;0.037765;110563390000;4167522501.85
ВТБ ао;D;20201130;000000;0.037705;0.03785;0.037005;0.03721;44631670000;1668342028.65
ВТБ ао;D;20201201;000000;0.037385;0.037825;0.03727;0.0377;29865660000;1122499838.35
ВТБ ао;D;20201202;000000;0.03755;0.03805;0.03747;0.03797;33249460000;1257862463.95
ВТБ ао;D;20201203;000000;0.03799;0.03843;0.03734;0.037755;46394130000;1756556529.2
ВТБ ао;D;20201204;000000;0.03784;0.0381;0.0377;0.037835;39952560000;1515158375.7
ВТБ ао;D;20201207;000000;0.0378;0.037985;0.037445;0.03749;25906660000;976865269.35
ВТБ ао;D;20201208;000000;0.037485;0.0378;0.03705;0.03748;26201790000;981436821.65
ВТБ ао;D;20201209;000000;0.03753;0.03794;0.03725;0.03732;31229180000;1176712936.6
ВТБ ао;D;20201210;000000;0.037425;0.03814;0.03723;0.03803;47836870000;1810475469.6
ВТБ ао;D;20201211;000000;0.038075;0.03823;0.0377;0.037945;35754990000;1357450556.35
ВТБ ао;D;20201214;000000;0.03815;0.038695;0.0375;0.03783;63805610000;2440398742
ВТБ ао;D;20201215;000000;0.037705;0.03804;0.03761;0.037765;39280020000;1485229388.75
ВТБ ао;D;20201216;000000;0.037825;0.0385;0.0377;0.038315;64512440000;2466347963.6
ВТБ ао;D;20201217;000000;0.03835;0.03894;0.038005;0.03835;48357600000;1863205630.85
ВТБ ао;D;20201218;000000;0.03815;0.038365;0.037825;0.03815;29665660000;1131062740.1
ВТБ ао;D;20201221;000000;0.03796;0.038045;0.036515;0.03718;58560480000;2176322548.35
ВТБ ао;D;20201222;000000;0.0369;0.03754;0.036755;0.037205;27838570000;1036881843.65
ВТБ ао;D;20201223;000000;0.037295;0.038145;0.037155;0.037945;33251380000;1254625383.3
ВТБ ао;D;20201224;000000;0.03815;0.03827;0.03767;0.03783;17867390000;676633066.3
ВТБ ао;D;20201225;000000;0.03784;0.038075;0.0378;0.03795;9899430000;375853818.6
ВТБ ао;D;20201228;000000;0.0383;0.038315;0.0379;0.03801;18439690000;702235817.5
ВТБ ао;D;20201229;000000;0.03818;0.03822;0.037465;0.037755;16673280000;630545923.85
ВТБ ао;D;20201230;000000;0.03789;0.03818;0.0375;0.037895;17776870000;673135445.6
ВТБ ао;D;20210104;000000;0.0381;0.03852;0.0378;0.037925;23944330000;914549701.85
ВТБ ао;D;20210105;000000;0.037925;0.0386;0.037855;0.038445;28792370000;1102082784.3
ВТБ ао;D;20210106;000000;0.03858;0.038595;0.03805;0.038235;25475760000;976682533.55
ВТБ ао;D;20210108;000000;0.038515;0.039095;0.038445;0.03894;39651860000;1539974457
ВТБ ао;D;20210111;000000;0.038745;0.04005;0.03841;0.03989;60323050000;2378880447.55
ВТБ ао;D;20210112;000000;0.040045;0.04055;0.03975;0.040175;50005080000;2009167582.8
ВТБ ао;D;20210113;000000;0.0402;0.04046;0.03951;0.039735;37111550000;1482782022.3
ВТБ ао;D;20210114;000000;0.03979;0.0401;0.03926;0.039875;26622860000;1058014682.9
ВТБ ао;D;20210115;000000;0.039735;0.04144;0.0392;0.03956;84249390000;3412889454.75
ВТБ ао;D;20210118;000000;0.039375;0.03944;0.038755;0.03916;39201640000;1531602690.3
ВТБ ао;D;20210119;000000;0.03947;0.039475;0.03855;0.038645;33876040000;1318168459.75
ВТБ ао;D;20210120;000000;0.03868;0.03891;0.0386;0.03879;24794300000;961073181.2
ВТБ ао;D;20210121;000000;0.03898;0.03899;0.03779;0.03787;37890030000;1448843543.05
ВТБ ао;D;20210122;000000;0.03765;0.03774;0.03708;0.03737;33448360000;1250229937.85
ВТБ ао;D;20210125;000000;0.0376;0.0379;0.037405;0.03772;25857840000;974142948.3
ВТБ ао;D;20210126;000000;0.03755;0.037825;0.03735;0.03772;18564990000;698280481.65
ВТБ ао;D;20210127;000000;0.0378;0.037885;0.03702;0.037065;24568050000;919874911
ВТБ ао;D;20210128;000000;0.037;0.03732;0.0364;0.03709;34129890000;1257202565.45
ВТБ ао;D;20210129;000000;0.036935;0.036955;0.03655;0.036635;22255430000;817805630.7
ВТБ ао;D;20210201;000000;0.0368;0.037145;0.036635;0.036945;20879260000;770417822.15
ВТБ ао;D;20210202;000000;0.0371;0.03753;0.03685;0.036945;27939660000;1041117519.75
ВТБ ао;D;20210203;000000;0.03714;0.037375;0.03675;0.037;22615290000;837304980
ВТБ ао;D;20210204;000000;0.03692;0.0374;0.03692;0.03738;18429970000;686291993.65
ВТБ ао;D;20210205;000000;0.037455;0.038075;0.037315;0.037885;29792610000;1125067185.6
ВТБ ао;D;20210208;000000;0.03802;0.03834;0.03802;0.038285;20104930000;767367746.75
ВТБ ао;D;20210209;000000;0.0384;0.038425;0.03759;0.037805;25175230000;954871787.6
ВТБ ао;D;20210210;000000;0.03785;0.03807;0.03728;0.03737;16866700000;634835427.2
ВТБ ао;D;20210211;000000;0.0374;0.03773;0.037235;0.03747;12237700000;458692068.5
ВТБ ао;D;20210212;000000;0.037315;0.03769;0.036945;0.037685;20143020000;750798193.1
ВТБ ао;D;20210215;000000;0.03784;0.038145;0.03775;0.03808;21421400000;812603874.75
ВТБ ао;D;20210216;000000;0.03815;0.038225;0.0377;0.03789;15731190000;595782198.05
ВТБ ао;D;20210217;000000;0.037855;0.0383;0.03738;0.03768;23409080000;886071011.6
ВТБ ао;D;20210218;000000;0.037735;0.037735;0.036755;0.03694;25715150000;956090032.4
ВТБ ао;D;20210219;000000;0.036805;0.037465;0.036715;0.03738;20674660000;767723151.1
ВТБ ао;D;20210220;000000;0.03729;0.03738;0.03715;0.03731;3098180000;115458940.1
ВТБ ао;D;20210222;000000;0.037465;0.037625;0.03697;0.03735;10337580000;385149085
ВТБ ао;D;20210224;000000;0.0372;0.03758;0.03711;0.03748;16615080000;620352413.25
ВТБ ао;D;20210225;000000;0.03755;0.0381;0.037325;0.037415;36458160000;1379203784.1
ВТБ ао;D;20210226;000000;0.03728;0.03772;0.03696;0.037075;33570090000;1250288399.65
ВТБ ао;D;20210301;000000;0.037255;0.03746;0.037215;0.037385;14719430000;549488887.1
ВТБ ао;D;20210302;000000;0.037295;0.03773;0.037125;0.037605;19735210000;739432957.75
ВТБ ао;D;20210303;000000;0.03777;0.038085;0.0373;0.037445;25685690000;968477720.8
ВТБ ао;D;20210304;000000;0.03748;0.037755;0.03685;0.036975;31210100000;1166908643.45
ВТБ ао;D;20210305;000000;0.037165;0.0376;0.036965;0.03759;25894490000;965358936.35
ВТБ ао;D;20210309;000000;0.03764;0.038635;0.037595;0.038465;40891710000;1564733742.3
ВТБ ао;D;20210310;000000;0.0383;0.03909;0.038085;0.03831;26424890000;1017655078.95
ВТБ ао;D;20210311;000000;0.03847;0.038655;0.037815;0.038265;24737460000;943072376.55
ВТБ ао;D;20210312;000000;0.03828;0.038295;0.037975;0.038175;12851650000;489787465.6
ВТБ ао;D;20210315;000000;0.0383;0.0388;0.038205;0.03857;22968780000;884248367.1
ВТБ ао;D;20210316;000000;0.03849;0.03892;0.0383;0.038765;19205050000;741630750.35
ВТБ ао;D;20210317;000000;0.03871;0.038825;0.037845;0.038215;26216840000;1003166104.35
ВТБ ао;D;20210318;000000;0.03833;0.03845;0.037445;0.03761;26270740000;1000124956.25
ВТБ ао;D;20210319;000000;0.03765;0.03803;0.03742;0.03785;27791790000;1051531956.3
ВТБ ао;D;20210322;000000;0.03788;0.0386;0.03772;0.03816;29558520000;1131362183.55
ВТБ ао;D;20210323;000000;0.03809;0.03829;0.037625;0.0378;22980950000;873355001.85
ВТБ ао;D;20210324;000000;0.03799;0.038195;0.037815;0.037915;13796240000;524531222.8
ВТБ ао;D;20210325;000000;0.03792;0.038165;0.03767;0.03805;13874130000;526069486.3
ВТБ ао;D;20210326;000000;0.0381;0.03846;0.0381;0.03838;12087100000;462474451
ВТБ ао;D;20210329;000000;0.03833;0.0389;0.038135;0.038785;25068860000;969284230.6
ВТБ ао;D;20210330;000000;0.03895;0.039935;0.03885;0.03986;36327050000;1429378991.5
ВТБ ао;D;20210331;000000;0.039915;0.04289;0.03985;0.042715;183384400000;7675764069.9
ВТБ ао;D;20210401;000000;0.043;0.043635;0.0423;0.04258;93832880000;4027067778.45
ВТБ ао;D;20210402;000000;0.04281;0.043175;0.04207;0.042855;38690610000;1649323250.3
ВТБ ао;D;20210405;000000;0.04286;0.04443;0.042725;0.044375;71705980000;3135339260
ВТБ ао;D;20210406;000000;0.044485;0.044935;0.04283;0.0429;96213900000;4229155126.55
ВТБ ао;D;20210407;000000;0.0429;0.0444;0.042675;0.0441;56021740000;2451176541.1
ВТБ ао;D;20210408;000000;0.04438;0.04498;0.043865;0.044055;50377450000;2242377307.2
ВТБ ао;D;20210409;000000;0.04406;0.044145;0.0434;0.04375;30692520000;1340874350.3
ВТБ ао;D;20210412;000000;0.043615;0.0445;0.04335;0.04402;27505520000;1211060413
ВТБ ао;D;20210413;000000;0.04427;0.0455;0.044165;0.04548;55400560000;2491209752.55
ВТБ ао;D;20210414;000000;0.04572;0.04718;0.045625;0.04676;83229210000;3875319349.95
ВТБ ао;D;20210415;000000;0.0459;0.046705;0.045645;0.046355;39619790000;1833631668.15
ВТБ ао;D;20210416;000000;0.046755;0.04754;0.046565;0.047475;52252950000;2461879412.85
ВТБ ао;D;20210419;000000;0.0476;0.0478;0.04635;0.04642;53903270000;2524982507.85
ВТБ ао;D;20210420;000000;0.046675;0.0482;0.045925;0.046825;136890110000;6479612496.7
ВТБ ао;D;20210421;000000;0.046765;0.04795;0.046495;0.04786;67800970000;3209997095.3
ВТБ ао;D;20210422;000000;0.048;0.04827;0.04722;0.048;57180210000;2736606379.55
ВТБ ао;D;20210423;000000;0.04816;0.0515;0.048095;0.05136;192194760000;9618114231.5
ВТБ ао;D;20210426;000000;0.0518;0.05216;0.05041;0.051315;107433310000;5530143987.8
ВТБ ао;D;20210427;000000;0.051315;0.05177;0.05088;0.051295;59692860000;3058009272.65
ВТБ ао;D;20210428;000000;0.0517;0.05172;0.05014;0.05033;72041480000;3647054899.65
ВТБ ао;D;20210429;000000;0.05062;0.05124;0.04945;0.05001;66675490000;3340622250.35
ВТБ ао;D;20210430;000000;0.049825;0.05168;0.049555;0.0516;73640960000;3727843057.2
ВТБ ао;D;20210504;000000;0.05189;0.0549;0.05172;0.054695;144393170000;7728791695.4
ВТБ ао;D;20210505;000000;0.05483;0.055655;0.05353;0.054125;76302090000;4150192288.6
ВТБ ао;D;20210506;000000;0.0542;0.054845;0.053565;0.054285;37973130000;2053865525.4
