<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GC;D;240612;000000;2330.5;2358.8;2323.8;2329.8;237278
GC;D;240613;000000;2329.7;2342.4;2310.9;2320.5;164985
GC;D;240614;000000;2320.5;2352.3;2318.6;2348.4;141881
GC;D;240617;000000;2348.5;2348.7;2324.3;2339.2;128827
GC;D;240618;000000;2339.1;2348.2;2320.2;2342.8;145776
GC;D;240619;000000;2342.8;2352.9;2338.5;2347.5;68228
GC;D;240620;000000;2347.4;2379.5;2345.2;2375.8;182021
GC;D;240621;000000;2375.8;2382.6;2329.2;2334.7;167927
GC;D;240624;000000;2333.5;2347.5;2329.5;2336.5;125097
GC;D;240625;000000;2336.7;2349.7;2322;2328.8;146769
GC;D;240626;000000;2328.8;2330.1;2304.7;2309.6;161810
GC;D;240627;000000;2309.5;2342;2306.8;2332.4;137017
GC;D;240628;000000;2332.5;2350.6;2330.3;2336.9;107964
GC;D;240701;000000;2336.2;2348.8;2328.2;2335.5;141926
GC;D;240702;000000;2335.3;2346.1;2327.4;2340.8;127246
GC;D;240703;000000;2340.8;2374.5;2340.8;2366.6;159144
GC;D;240704;000000;2366.5;2371.4;2359;2370;63278
GC;D;240705;000000;2369.8;2401.5;2356;2399.8;172268
GC;D;240708;000000;2396.2;2399.3;2358.3;2374.5;180157
GC;D;240709;000000;2374.5;2378.3;2356;2374.4;153397
GC;D;240710;000000;2374.5;2393.4;2372.9;2383.9;114463
GC;D;240711;000000;2383.9;2430.4;2383.1;2414.2;222793
GC;D;240712;000000;2414.1;2423.2;2396.1;2416;132654
GC;D;240715;000000;2419.3;2445;2406.1;2433.5;187980
GC;D;240716;000000;2433.4;2487.4;2429.9;2476.6;218781
GC;D;240717;000000;2476.7;2488.4;2455.5;2471.7;188784
GC;D;240718;000000;2471.7;2478.5;2423.2;2431.1;179324
GC;D;240719;000000;2431.1;2431.8;2395.7;2402.8;173533
GC;D;240722;000000;2403.7;2414.4;2385.2;2399.3;166675
GC;D;240723;000000;2399.3;2419.6;2389.2;2417.7;123496
GC;D;240724;000000;2417.6;2433;2365.7;2373.8;191022
GC;D;240725;000000;2373.5;2382.2;2351.9;2370.3;205076
GC;D;240726;000000;2370.5;2389.7;2363.6;2385.7;96679
GC;D;240729;000000;2386.9;2430.8;2367.3;2430.4;89700
GC;D;240730;000000;2430.5;2464.3;2428.1;2461.6;158072
GC;D;240731;000000;2461.6;2502.8;2459.5;2487;173074
GC;D;240801;000000;2487;2506.6;2474;2498.7;210674
GC;D;240802;000000;2498.8;2522.5;2453.1;2486.1;254779
GC;D;240805;000000;2490.3;2500.8;2403.8;2449.8;343143
GC;D;240806;000000;2449.5;2457.1;2418.8;2425.9;182252
GC;D;240807;000000;2426;2447.3;2420.2;2433.3;148504
GC;D;240808;000000;2433.3;2468.7;2431.2;2460.7;168634
GC;D;240809;000000;2460.5;2476.5;2456.1;2470.6;128854
GC;D;240812;000000;2470.1;2517.3;2462.7;2503.8;185636
GC;D;240813;000000;2503.9;2515.6;2494.5;2500.1;138472
GC;D;240814;000000;2500;2519.7;2476.2;2491.1;175157
GC;D;240815;000000;2491.3;2508;2469.2;2489.8;155766
GC;D;240816;000000;2489.9;2548.3;2488.5;2546.2;195573
GC;D;240819;000000;2549.7;2549.9;2523.7;2539.4;164161
GC;D;240820;000000;2539.5;2570.4;2535.1;2555.2;178682
GC;D;240821;000000;2555.3;2557.5;2528.2;2539;143219
GC;D;240822;000000;2539.2;2547.2;2506.4;2528.6;168637
GC;D;240823;000000;2528.6;2554.5;2526;2548.7;142076
GC;D;240826;000000;2545.1;2563.2;2540.9;2544.2;138545
GC;D;240827;000000;2544.3;2564.3;2538.5;2550.9;142769
GC;D;240828;000000;2550.9;2551.1;2527.8;2549.7;148157
GC;D;240829;000000;2549.7;2562.2;2536.5;2547;153053
GC;D;240830;000000;2546.9;2560.1;2526.6;2536;146778
GC;D;240902;000000;2536;2539.5;2521.1;2526.5;84164
GC;D;240903;000000;2526.4;2538.5;2504.4;2526.3;188730
GC;D;240904;000000;2526.4;2531.5;2502.7;2524.8;155187
GC;D;240905;000000;2524.7;2554;2523.7;2548;143327
GC;D;240906;000000;2547.9;2559.8;2513.9;2526.8;207431
GC;D;240909;000000;2526.5;2536.5;2514.2;2531.4;144396
GC;D;240910;000000;2531.4;2552;2528.9;2548.2;152684
GC;D;240911;000000;2548.3;2558;2529;2543.7;177224
GC;D;240912;000000;2543.8;2598.3;2540.9;2596;229492
GC;D;240913;000000;2596.1;2614.6;2591.4;2606.2;134379
GC;D;240916;000000;2608;2617.4;2602.5;2604.5;129082
GC;D;240917;000000;2604.4;2613.7;2587.3;2602.2;150755
GC;D;240918;000000;2602.2;2627.2;2572.5;2588.7;229188
GC;D;240919;000000;2588.8;2620.5;2584;2616.6;180438
GC;D;240920;000000;2616.5;2651;2616.5;2647.1;178531
GC;D;240923;000000;2646.2;2660.9;2638.6;2658.9;169453
GC;D;240924;000000;2658.8;2694.9;2647.1;2686;206762
GC;D;240925;000000;2685.9;2691.9;2673.4;2685.7;155587
GC;D;240926;000000;2685.7;2708.7;2677.5;2696;192540
GC;D;240927;000000;2696.2;2696.9;2665.3;2680.8;166754
GC;D;240930;000000;2680.5;2687.7;2646.2;2659.4;164824
GC;D;241001;000000;2659.2;2694.7;2658.7;2676.2;193748
GC;D;241002;000000;2676.2;2684.8;2662.1;2676.2;123474
GC;D;241003;000000;2676.2;2683.6;2657.8;2680.8;129261
GC;D;241004;000000;2680.8;2690.6;2651.6;2673.2;166504
GC;D;241007;000000;2671.7;2679.2;2652.7;2662;149825
GC;D;241008;000000;2662;2672.4;2623.4;2635.6;205543
GC;D;241009;000000;2635.7;2642.8;2622.8;2628.9;134892
GC;D;241010;000000;2628.9;2663.1;2618.8;2662.7;178625
GC;D;241011;000000;2662.8;2679;2653.2;2674.2;126899
GC;D;241014;000000;2673.1;2684.2;2660;2662.1;134792
GC;D;241015;000000;2662;2686.4;2654.4;2683.5;151597
GC;D;241016;000000;2683.6;2702.5;2682;2692.2;149411
GC;D;241017;000000;2692.3;2727.2;2688.2;2725.2;175215
GC;D;241018;000000;2725.1;2737.8;2716.9;2736.4;135805
GC;D;241021;000000;2736.3;2755.4;2728.5;2745.4;211361
GC;D;241022;000000;2745.2;2763.3;2743.5;2760;158225
GC;D;241023;000000;2760.3;2772.6;2722.1;2735.9;194287
GC;D;241024;000000;2736;2756.3;2735.1;2738.5;140984
GC;D;241025;000000;2738.7;2760.9;2729.1;2760.8;124717
GC;D;241028;000000;2749.2;2770.2;2736.9;2763.7;172824
GC;D;241029;000000;2763.6;2794.4;2757.9;2791;172192
GC;D;241030;000000;2791.2;2801.8;2782.4;2795.7;160708
GC;D;241031;000000;2795.8;2797.7;2741.8;2761.5;213738
GC;D;241101;000000;2761.4;2772.4;2742.6;2745.9;140046
GC;D;241104;000000;2743.5;2757.5;2733.4;2743.1;146226
GC;D;241105;000000;2743.1;2759.5;2738.8;2750.6;160414
GC;D;241106;000000;2750.6;2752.5;2650.3;2661.3;299605
GC;D;241107;000000;2661.4;2718.3;2659.5;2700.8;194017
GC;D;241108;000000;2701;2711.7;2687.3;2691.7;133516
GC;D;241111;000000;2692.1;2693.4;2617.1;2623.9;223237
GC;D;241112;000000;2623.9;2624.3;2595.7;2612.1;211782
GC;D;241113;000000;2612.3;2625;2563.8;2569.9;206442
GC;D;241114;000000;2569.7;2582.7;2541.5;2571.7;197201
GC;D;241115;000000;2571.8;2580.8;2558.9;2567.4;126708
GC;D;241118;000000;2571.5;2629.7;2568.5;2627.1;181026
GC;D;241119;000000;2627.1;2645.3;2621.4;2639.9;153970
GC;D;241120;000000;2639.9;2663.3;2621.9;2659.4;141557
GC;D;241121;000000;2659.5;2694.7;2657.1;2690.9;134634
GC;D;241122;000000;2691;2718.5;2685.1;2718.2;138317
GC;D;241125;000000;2716.9;2723.2;2605.3;2626.6;252094
GC;D;241126;000000;2626.5;2642.7;2610.9;2639.1;91166
GC;D;241127;000000;2638.9;2662.7;2634.2;2655.3;41481
GC;D;241128;000000;2655.2;2688.6;2654;2684;69760
GC;D;241129;000000;2684.2;2690.5;2672;2673.9;81055
GC;D;241202;000000;2673.8;2678.5;2644.5;2662.4;170560
GC;D;241203;000000;2662.4;2678.4;2657.8;2670.4;128566
GC;D;241204;000000;2670.4;2682;2654.2;2670.2;142852
GC;D;241205;000000;2670.2;2680;2635.6;2664.4;160624
GC;D;241206;000000;2664.5;2667.9;2645.5;2654.9;117228
GC;D;241209;000000;2665;2700;2649.7;2693.1;191487
GC;D;241210;000000;2693.1;2741;2683.3;2735.9;190975
GC;D;241211;000000;2735.9;2761.3;2719.1;2747.7;203358
GC;D;241212;000000;2747.6;2755.3;2696.7;2709.7;197157
GC;D;241213;000000;2709.9;2711.2;2663.3;2665.9;143295
GC;D;241216;000000;2668;2683.4;2661.4;2668.5;116721
GC;D;241217;000000;2668.4;2673.4;2646.1;2660.1;130392
GC;D;241218;000000;2660.1;2665.5;2596.7;2621.9;165924
GC;D;241219;000000;2621.8;2640.9;2601;2612.4;166877
GC;D;241220;000000;2612.4;2653.8;2610.6;2640.5;118332
GC;D;241223;000000;2639.1;2646.8;2623.2;2633.4;108259
GC;D;241224;000000;2633.5;2635.8;2624.2;2633.5;40800
GC;D;241225;000000;2638;2646.8;2634.1;2643.7;11153
GC;D;241226;000000;2643.8;2655.7;2637.9;2650.4;74587
GC;D;241227;000000;2650.3;2652.6;2625.2;2636.5;78195
GC;D;241230;000000;2636.1;2640.7;2608.4;2618.9;106813
GC;D;241231;000000;2619.1;2642;2614.3;2639.3;61256
GC;D;250101;000000;2641;2648.6;2636.1;2645.8;14084
GC;D;250102;000000;2645.8;2681;2642.6;2678.1;133781
GC;D;250103;000000;2677.9;2677.9;2649.7;2652.7;83535
GC;D;250106;000000;2652.8;2663.8;2624.6;2648.9;157093
GC;D;250107;000000;2648.9;2678.5;2647.7;2660;135864
GC;D;250108;000000;2660;2687;2658.9;2677.2;134502
GC;D;250109;000000;2677.2;2698.7;2675.2;2695.7;103162
GC;D;250110;000000;2695.6;2735;2686.9;2717.4;194989
GC;D;250113;000000;2716.8;2723.8;2675.2;2688.4;156257
GC;D;250114;000000;2688.6;2695.2;2672;2690.5;109710
GC;D;250115;000000;2690.6;2731.6;2689.3;2728.1;175369
GC;D;250116;000000;2728.1;2757.9;2720.9;2745.3;148400
GC;D;250117;000000;2745.2;2759.2;2729.2;2740;114840
GC;D;250120;000000;2739.6;2754.8;2715.6;2744.9;124432
GC;D;250121;000000;2745;2769.3;2725.5;2768.3;137640
GC;D;250122;000000;2768.3;2774.4;2758.7;2760.2;124012
GC;D;250123;000000;2760.4;2784.9;2741;2779.2;159421
GC;D;250124;000000;2779.5;2794.8;2775.7;2777.4;110600
GC;D;250127;000000;2778.1;2778.1;2732;2744.7;149049
GC;D;250128;000000;2746.2;2774;2737.4;2770.3;78542
GC;D;250129;000000;2770.3;2800.4;2761;2796.4;56359
GC;D;250130;000000;2796.5;2859.5;2795.8;2848.9;151188
GC;D;250131;000000;2849.1;2862.9;2826;2831.5;135533
GC;D;250203;000000;2846.5;2872;2802.2;2849.4;185434
GC;D;250204;000000;2849.5;2886.1;2837.4;2884.3;137377
GC;D;250205;000000;2884.4;2906;2878.8;2887.2;150383
GC;D;250206;000000;2887.4;2894.2;2855;2888.8;150244
GC;D;250207;000000;2888.9;2910.6;2876.1;2886.1;159062
GC;D;250210;000000;2884.8;2968.5;2879.9;2942.6;200928
GC;D;250211;000000;2942.6;2953.7;2907;2910.5;171873
GC;D;250212;000000;2910.5;2947.7;2886.5;2946.7;189297
GC;D;250213;000000;2946.8;2964;2932.7;2956.2;143444
GC;D;250214;000000;2956.3;2964.1;2889.9;2893.7;192465
GC;D;250217;000000;2895.1;2924.7;2887.6;2923.7;96281
GC;D;250218;000000;2923.9;2959;2920.6;2945.6;131742
GC;D;250219;000000;2946;2964.4;2933.7;2958.1;143015
GC;D;250220;000000;2958.2;2973.4;2939.3;2942.5;174820
GC;D;250221;000000;2942.4;2959.8;2930.1;2949.6;121471
GC;D;250224;000000;2950.4;2974;2936.8;2952.8;173287
GC;D;250225;000000;2952.6;2959.7;2897;2927.8;223225
GC;D;250226;000000;2927.8;2935.8;2903.3;2911.8;146987
GC;D;250227;000000;2911.9;2913.1;2867.2;2874.2;202783
GC;D;250228;000000;2874;2879.3;2844.1;2867.3;168378
GC;D;250303;000000;2872;2906.4;2866.3;2901.9;181280
GC;D;250304;000000;2901;2939.8;2895.2;2920.5;171901
GC;D;250305;000000;2920.6;2941.3;2903.4;2926.5;155888
GC;D;250306;000000;2926.3;2931.8;2897.6;2913.2;153331
GC;D;250307;000000;2913.3;2938.8;2909.2;2917.7;151602
GC;D;250310;000000;2919.6;2926.4;2882.5;2900.2;181818
GC;D;250311;000000;2900.4;2929;2896.1;2920.9;129864
GC;D;250312;000000;2920.7;2956.5;2911;2954.6;155550
GC;D;250313;000000;2954.6;3004.6;2942.2;3002.8;192500
GC;D;250314;000000;3004.2;3017.1;2988.6;2993.6;134767
GC;D;250317;000000;2994.8;3024.1;2991.4;3020.5;147939
GC;D;250318;000000;3020.6;3047.5;3016.6;3044.9;148433
GC;D;250319;000000;3043.8;3065.2;3031.3;3058;136976
GC;D;250320;000000;3057.9;3065.2;3032.8;3038;122005
GC;D;250321;000000;3037.5;3045.4;3004.1;3028.2;142709
GC;D;250324;000000;3027.6;3038.4;3007.7;3019;135154
GC;D;250325;000000;3019;3042.4;3014.7;3021.3;110559
GC;D;250326;000000;3021.1;3039.2;3017.8;3038.7;89229
GC;D;250327;000000;3038.5;3117.5;3034.2;3116.2;77338
GC;D;250328;000000;3115.4;3124.4;3100.9;3118;146066
GC;D;250331;000000;3118.8;3177;3112.4;3175.6;230352
GC;D;250401;000000;3175.6;3177;3130.5;3154.3;177947
GC;D;250402;000000;3154.2;3201.6;3135.7;3170.7;257724
GC;D;250403;000000;3170.5;3172.2;3073.5;3119;296221
GC;D;250404;000000;3118.7;3160.2;3032.7;3056.1;275197
GC;D;250407;000000;3055.1;3084.4;2970.4;3008.5;323582
GC;D;250408;000000;3008.6;3037.9;2983.3;3020.9;195196
GC;D;250409;000000;3018.6;3148.1;3012.4;3141.6;281876
GC;D;250410;000000;3141.5;3241.5;3119.4;3237.5;228736
GC;D;250411;000000;3236.7;3263;3205;3254.9;186093
GC;D;250414;000000;3246;3261.6;3208.7;3244.5;201165
GC;D;250415;000000;3244.3;3298.5;3228;3297.3;143012
GC;D;250416;000000;3297.8;3371.9;3286.5;3357.1;254408
GC;D;250417;000000;3357;3357.4;3296.4;3341.3;173824
GC;D;250421;000000;3347;3504.2;3344;3497.4;312466
GC;D;250422;000000;3497.4;3509.9;3316;3349;408728
GC;D;250423;000000;3349.4;3377;3270.8;3337.4;342372
GC;D;250424;000000;3337.3;3384.1;3316.9;3338.9;205688
GC;D;250425;000000;3334.4;3338;3274.8;3330.2;180616
GC;D;250428;000000;3336.5;3363.8;3278;3325.8;248484
GC;D;250429;000000;3325.7;3340.5;3309.2;3314.3;146041
GC;D;250430;000000;3314;3330.1;3236.1;3236.7;227190
GC;D;250501;000000;3237;3267.4;3209.4;3263.7;178558
GC;D;250502;000000;3263.9;3277;3229.5;3247.4;171520
GC;D;250505;000000;3247.1;3395;3243.1;3368.9;237677
GC;D;250506;000000;3368.8;3448.2;3357.4;3384;262646
GC;D;250507;000000;3383.8;3422;3371.2;3403.9;190977
GC;D;250508;000000;3403;3405.8;3278.9;3312.7;272080
GC;D;250509;000000;3313.3;3352.7;3313.3;3329.1;130593
GC;D;250512;000000;3281;3295.5;3211.2;3240.7;287242
GC;D;250513;000000;3240.6;3270.4;3229.5;3232;165511
GC;D;250514;000000;3232.2;3248.2;3150.9;3153.2;222081
GC;D;250515;000000;3153.2;3255.8;3123.3;3214.5;249695
GC;D;250516;000000;3214.6;3234.1;3156.4;3205.3;178377
GC;D;250519;000000;3220;3252.9;3207.4;3213.5;208070
GC;D;250520;000000;3213.6;3316.8;3209.7;3309.3;227156
GC;D;250521;000000;3309.1;3346.8;3291.5;3336.7;180127
GC;D;250522;000000;3336.1;3340.6;3277.8;3301.6;199165
GC;D;250523;000000;3301.3;3366.5;3301.2;3357.7;174212
GC;D;250526;000000;3355.6;3356;3322.9;3341;102530
GC;D;250527;000000;3340.9;3341.3;3283;3296.6;153287
GC;D;250528;000000;3296.5;3324.5;3269.1;3297;112682
GC;D;250529;000000;3298.1;3356.3;3289.6;3317.9;173694
GC;D;250530;000000;3317.7;3332.9;3294.8;3313.1;147787
GC;D;250602;000000;3323;3417.8;3319.4;3385.7;210370
GC;D;250603;000000;3385.7;3397.1;3357.2;3383.3;147192
GC;D;250604;000000;3383.5;3409.7;3366.9;3393.4;156539
GC;D;250605;000000;3393.1;3427.7;3362.3;3392.3;215015
GC;D;250606;000000;3392.3;3398.3;3328.8;3331;156642
GC;D;250609;000000;3333.4;3359;3313.1;3329.2;161984
GC;D;250610;000000;3327.5;3370.4;3322.4;3360.8;150505
GC;D;250611;000000;3360.7;3398.4;3339.4;3393.2;206463
GC;D;250612;000000;3393.4;3467;3358.5;3448.4;259268
GC;D;250613;000000;3447.8;3468;3428.3;3452.6;180169
GC;D;250616;000000;3473;3476.3;3391.3;3406.3;230474
GC;D;250617;000000;3406.3;3419;3384.4;3409.7;182801
GC;D;250618;000000;3409.8;3419;3380.1;3390.9;170237
GC;D;250619;000000;3390.6;3396.9;3361.1;3371.9;136931
GC;D;250620;000000;3371.7;3390.8;3356.2;3384.4;117673
GC;D;250623;000000;3400.7;3413.8;3347;3366.9;230787
GC;D;250624;000000;3366.8;3367.9;3308.3;3342.2;190931
GC;D;250625;000000;3342.2;3357;3325.5;3351.8;126274
GC;D;250626;000000;3351.6;3363.9;3305.3;3307.2;158801
GC;D;250627;000000;3307.1;3313.1;3266.5;3286.1;175549
GC;D;250630;000000;3284.3;3334.7;3250.5;3332.2;161905
GC;D;250701;000000;3332.8;3370.5;3330.6;3349.7;154536
GC;D;250702;000000;3349.7;3376.9;3337.2;3358.3;118726
GC;D;250703;000000;3358.3;3374.6;3321.4;3347.8;135073
GC;D;250704;000000;3348.2;3355;3340.6;3346.5;46015
GC;D;250707;000000;3344.5;3355.6;3304.4;3341.6;180985
GC;D;250708;000000;3341.4;3349.5;3293.3;3301.5;176622
GC;D;250709;000000;3301.6;3334.7;3290.2;3324.4;125673
GC;D;250710;000000;3324.3;3347.2;3319.2;3344.6;124809
GC;D;250711;000000;3344.6;3381.6;3340.5;3370.3;142604
GC;D;250714;000000;3376.5;3389.3;3348.5;3367.1;155955
GC;D;250715;000000;3367.1;3375.4;3327.3;3341;157773
GC;D;250716;000000;3340.9;3385.8;3326.1;3347.9;210539
GC;D;250717;000000;3347.5;3351;3314.3;3340.8;142326
GC;D;250718;000000;3340.6;3368;3337.2;3355.5;87565
GC;D;250721;000000;3355.6;3416.9;3351;3405.7;188275
GC;D;250722;000000;3405.6;3451.7;3394.9;3436.6;186555
GC;D;250723;000000;3436.8;3445.8;3379.1;3388.5;196298
GC;D;250724;000000;3388.5;3390;3355.2;3360.9;146824
GC;D;250725;000000;3360.9;3365.6;3325.5;3338.5;140022
GC;D;250728;000000;3321.1;3345.4;3300;3311;140213
GC;D;250729;000000;3311.2;3388.3;3307.4;3383.4;59897
GC;D;250730;000000;3383.3;3389.3;3319.2;3344.7;191788
GC;D;250731;000000;3344.4;3366.7;3331.4;3341.2;149335
GC;D;250801;000000;3341.9;3416.9;3336;3416;192343
GC;D;250804;000000;3416.6;3439.5;3397.9;3426.8;143559
GC;D;250805;000000;3426.7;3444.9;3403.3;3429.9;150205
GC;D;250806;000000;3429.9;3447;3411.7;3443.9;147283
GC;D;250807;000000;3444;3534.1;3436;3488.4;258028
GC;D;250808;000000;3488.2;3507.1;3445;3458.2;214545
GC;D;250811;000000;3458.1;3466.3;3393;3399.8;227190
GC;D;250812;000000;3400.7;3410.8;3379.1;3398.6;180597
GC;D;250813;000000;3398.9;3423.8;3394.8;3409.4;129433
GC;D;250814;000000;3409.6;3415;3375.5;3389.6;151821
GC;D;250815;000000;3389.7;3394.8;3379.3;3381.7;99271
GC;D;250818;000000;3382.4;3403.6;3368;3381.2;132996
GC;D;250819;000000;3381.2;3389.7;3353.4;3359.5;126410
GC;D;250820;000000;3359.9;3394.4;3359.5;3382.3;122894
GC;D;250821;000000;3382.4;3391.9;3367.4;3374.8;114812
GC;D;250822;000000;3374.9;3423.4;3362.8;3417.2;161939
GC;D;250825;000000;3417.6;3434.7;3396.1;3420.4;136730
GC;D;250826;000000;3420.3;3444.3;3412.9;3430.8;134899
GC;D;250827;000000;3430.9;3453.8;3422.2;3444.9;142425
GC;D;250828;000000;3444.7;3479.6;3443.2;3470.3;145930
GC;D;250829;000000;3470.2;3518.5;3463;3516.1;159197
GC;D;250901;000000;3517.9;3578.4;3506;3565;158527
GC;D;250902;000000;3564.9;3616.9;3537.5;3596.6;231666
GC;D;250903;000000;3596.7;3640.1;3573.7;3587.6;245622
GC;D;250904;000000;3587.6;3618.5;3581.5;3617.6;175422
GC;D;250905;000000;3617.6;3655.5;3601.6;3639.8;199921
GC;D;250908;000000;3635;3694.9;3621.7;3686;250206
GC;D;250909;000000;3685.9;3715.2;3651.4;3674.5;245404
GC;D;250910;000000;3674.5;3697.5;3666.5;3669.8;164348
GC;D;250911;000000;3669.8;3692.4;3651;3691.8;200084
GC;D;250912;000000;3692;3695.5;3675.3;3680.7;113837
GC;D;250915;000000;3680.2;3728.4;3662.8;3718.5;206593
GC;D;250916;000000;3718.5;3739.9;3710.7;3718.3;179909
GC;D;250917;000000;3718.5;3744;3679.5;3693.1;247217
GC;D;250918;000000;3693;3707.3;3660.5;3686.6;211427
GC;D;250919;000000;3686.8;3719.6;3675.9;3719.4;139527
GC;D;250922;000000;3721.3;3795.1;3718.1;3780.9;246175
GC;D;250923;000000;3780.9;3824.6;3777.4;3798.5;254012
GC;D;250924;000000;3798.4;3812.6;3749.7;3767;218601
GC;D;250925;000000;3767.2;3792.3;3751.9;3774.8;225765
GC;D;250926;000000;3775.1;3814.4;3768.8;3789.8;159781
GC;D;250929;000000;3788.8;3895.5;3785.5;3893.2;282656
GC;D;250930;000000;3892.8;3904.1;3820.6;3889.7;290276
GC;D;251001;000000;3889.5;3922.7;3877;3891.4;261300
GC;D;251002;000000;3891.6;3923.3;3842.8;3865.9;269806
GC;D;251003;000000;3865.7;3916.8;3864.6;3912.1;175761
GC;D;251006;000000;3913.5;4000.1;3909.2;3995.3;311082
GC;D;251007;000000;3995.3;4038.7;3963.4;4036.7;287006
GC;D;251008;000000;4037.1;4081;4019.2;4046;349643
GC;D;251009;000000;4046.1;4077.9;3957.9;3979.2;398761
GC;D;251010;000000;3976.8;4038.6;3961.2;4035.5;289802
GC;D;251013;000000;4018.3;4178.6;4011.3;4175.4;362553
GC;D;251014;000000;4175.6;4210;4105;4205.9;368547
GC;D;251015;000000;4206;4255.4;4180;4247.7;298104
GC;D;251016;000000;4247.6;4392;4216.4;4376.9;431512
GC;D;251017;000000;4378.9;4390.4;4196;4267.9;411253
GC;D;251020;000000;4269;4398;4229.7;4362.6;382072
GC;D;251021;000000;4362.8;4362.8;4021.2;4143.9;550557
GC;D;251022;000000;4142.8;4175;4025.1;4107.4;387638
GC;D;251023;000000;4106.7;4171.5;4094.4;4135.9;261372
GC;D;251024;000000;4136.2;4156;4055.7;4126.9;243965
GC;D;251027;000000;4103.2;4123.8;3985.9;4006.7;362517
GC;D;251028;000000;4007;4008.2;3901.3;3977;319560
GC;D;251029;000000;3977.2;4046.2;3925.1;3947.7;269964
GC;D;251030;000000;3949.5;4059.9;3946.7;4009;232227
GC;D;251031;000000;4009.5;4049.2;3982.3;4013.4;177570
GC;D;251103;000000;4001;4043.1;3971.3;3995.2;256397
GC;D;251104;000000;3994.6;4011.6;3935.7;3978.5;225563
GC;D;251105;000000;3978.8;4000.7;3965.1;3997;144442
GC;D;251106;000000;3997;4028.7;3973.2;4005.7;165128
GC;D;251107;000000;4006;4035.8;3991;4007.8;138763
GC;D;251110;000000;4007.2;4155;4004.2;4149.1;249348
GC;D;251111;000000;4149.1;4153.4;4102.8;4116.3;192792
GC;D;251112;000000;4116.5;4223.9;4104.4;4214.4;241755
GC;D;251113;000000;4213.3;4250;4148.5;4206.1;242007
GC;D;251114;000000;4206.3;4206.6;4032.6;4084.4;272122
GC;D;251117;000000;4084.4;4107.6;4002.5;4011.1;256543
GC;D;251118;000000;4010.1;4083.7;3997.4;4075;185995
GC;D;251119;000000;4075.2;4134.3;4034;4074.1;222843
GC;D;251120;000000;4074.2;4106.9;4037.4;4050.4;209247
GC;D;251121;000000;4050.3;4101;4018.1;4062.8;174997
GC;D;251124;000000;4069.2;4152;4036.4;4138.2;174198
GC;D;251125;000000;4138.5;4204.9;4106.7;4197.3;70998
GC;D;251126;000000;4197.5;4209;4169.9;4182.7;161572
GC;D;251127;000000;4182.5;4227.5;4176.9;4221.3;66497
GC;D;251128;000000;4214.2;4263.1;4205.5;4256.4;57424
GC;D;251201;000000;4258.5;4299.6;4215;4249.9;254728
GC;D;251202;000000;4249.7;4262.2;4194;4253.1;193560
GC;D;251203;000000;4253.5;4273.3;4216.1;4225.6;163827
GC;D;251204;000000;4225.6;4251.1;4203.3;4246.1;149538
GC;D;251205;000000;4246.4;4290.5;4221.4;4227.7;155808
GC;D;251208;000000;4228.1;4247.9;4204;4216;162309
GC;D;251209;000000;4215.9;4251.7;4197.8;4235.9;161158
GC;D;251210;000000;4235.5;4277.7;4207.8;4240.7;190976
GC;D;251211;000000;4240.6;4317.3;4231.2;4297.4;197285
GC;D;251212;000000;4297.5;4387.8;4286;4329.8;254342
GC;D;251215;000000;4330;4384.3;4307.2;4315.6;226847
GC;D;251216;000000;4315.4;4367.9;4297.4;4359.3;193044
GC;D;251217;000000;4359.5;4383.6;4335.7;4362.2;191407
GC;D;251218;000000;4361.6;4409.5;4336.3;4350.8;226149
GC;D;251219;000000;4350.9;4389;4344.9;4368.7;129735
GC;D;251222;000000;4369.9;4530.8;4367.9;4514.1;234747
GC;D;251223;000000;4514.5;4555.1;4457.7;4525.2;236072
GC;D;251224;000000;4526;4527.3;4474.3;4505.4;95405
GC;D;251225;000000;4523.5;4561.6;4518;4539.3;39123
GC;D;251226;000000;4538.8;4584;4531.2;4562;134156
GC;D;251229;000000;4568;4581.3;4316;4378.1;334578
GC;D;251230;000000;4378.3;4420.5;4338.1;4344.9;174385
GC;D;251231;000000;4345.1;4367.8;4284.3;4332.1;118743
GC;D;260101;000000;4340;4390.9;4337.3;4384.6;21369
GC;D;260102;000000;4386;4414.8;4319.7;4341.9;120340
