<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
XXBTZUSD;D;220211;000000;43537.5;43944.9;42000;42400.2;3360.953811
XXBTZUSD;D;220212;000000;42400.1;43038.2;41760.6;42241;1939.684341
XXBTZUSD;D;220213;000000;42241.1;42768.5;41893.1;42062.6;1124.68899529
XXBTZUSD;D;220214;000000;42062.5;42852;41573.1;42563.5;1918.26713617
XXBTZUSD;D;220215;000000;42563.4;44770.8;42469.6;44563.1;2190.91991458
XXBTZUSD;D;220216;000000;44563.1;44580.2;43236.5;43873.1;1752.90643025
XXBTZUSD;D;220217;000000;43873;44179.4;40100;40543.9;3689.51402963
XXBTZUSD;D;220218;000000;40547.4;40957.3;39455.6;40007.4;2828.64322532
XXBTZUSD;D;220219;000000;40007.4;40450;39669.9;40095.8;882.82915067
XXBTZUSD;D;220220;000000;40094.3;40135.1;38000;38400;2787.86182046
XXBTZUSD;D;220221;000000;38400.1;39490.9;36782.6;37019.2;4647.63225861
XXBTZUSD;D;220222;000000;37024.2;38418.6;36366;38256.3;3384.21407444
XXBTZUSD;D;220223;000000;38256.3;39250;37086.6;37250.1;3228.12386454
XXBTZUSD;D;220224;000000;37250.1;39739.9;34333.2;38340.8;10271.28912835
XXBTZUSD;D;220225;000000;38343.6;39700;38032.3;39233.5;3274.94243275
XXBTZUSD;D;220226;000000;39233.5;40277.9;38601.4;39120.2;2105.17169396
XXBTZUSD;D;220227;000000;39120.2;39888;37029.8;37709.1;3515.96748312
XXBTZUSD;D;220228;000000;37709.2;44194.2;37447.6;43194.7;7314.11345705
XXBTZUSD;D;220301;000000;43188.4;44955.9;42841.4;44427.9;7671.69749402
XXBTZUSD;D;220302;000000;44428;45349;43357.1;43922.5;5010.34968508
XXBTZUSD;D;220303;000000;43922.2;44085.4;41822.8;42465;4384.6066448
XXBTZUSD;D;220304;000000;42465;42499.9;38586.3;39137.5;7393.53006724
XXBTZUSD;D;220305;000000;39137.4;39624.6;38618.6;39396.4;1543.22449458
XXBTZUSD;D;220306;000000;39396.3;39678.9;38114.2;38416.3;2535.06497779
XXBTZUSD;D;220307;000000;38420.4;39545;37159.4;38024;4162.00634999
XXBTZUSD;D;220308;000000;38009.8;39373;37888;38752.6;3726.95170728
XXBTZUSD;D;220309;000000;38752.6;42590.6;38682;41965.3;5253.85864092
XXBTZUSD;D;220310;000000;41959;42041.8;38576;39435.8;4643.57479214
XXBTZUSD;D;220311;000000;39435.8;40222.4;38251.5;38732.1;3504.67790685
XXBTZUSD;D;220312;000000;38727.7;39499.8;38699;38785;1553.27093634
XXBTZUSD;D;220313;000000;38785;39300;37593.9;37788.4;2300.05265452
XXBTZUSD;D;220314;000000;37783.7;39899.8;37584.5;39689.2;3450.83079638
XXBTZUSD;D;220315;000000;39689.2;39900;38170;39325.4;2579.94641366
XXBTZUSD;D;220316;000000;39321.7;41706.8;38807.5;41124;6599.08148766
XXBTZUSD;D;220317;000000;41129.9;41469.1;40549.1;40945.6;2322.33915065
XXBTZUSD;D;220318;000000;40941.1;42368.6;40179.1;41775.1;2583.78909546
XXBTZUSD;D;220319;000000;41778.7;42379.6;41537.5;42218;1298.20726204
XXBTZUSD;D;220320;000000;42218;42308.2;40945;41289;1967.29109207
XXBTZUSD;D;220321;000000;41286.1;41572.4;40510.1;41014.3;1953.95048662
XXBTZUSD;D;220322;000000;41014.3;43402.6;40916.3;42377.8;3336.94513036
XXBTZUSD;D;220323;000000;42377.7;43010.6;41811.1;42910.3;2207.87184698
XXBTZUSD;D;220324;000000;42910.2;44246.9;42637.4;43989;2598.22403232
XXBTZUSD;D;220325;000000;43989;45105;43604.8;44315.5;3654.14485579
XXBTZUSD;D;220326;000000;44315.5;44800;44135.1;44548;1165.03671815
XXBTZUSD;D;220327;000000;44547.2;46976.1;44439.4;46855.2;1895.85174777
XXBTZUSD;D;220328;000000;46855.3;48200;46683.5;47137.9;3417.22162374
XXBTZUSD;D;220329;000000;47138.3;48123;46912.5;47440.2;1877.20497352
