<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
ВТБ ао;D;12/08/25;000000;79.52;80.08;78.83;79.38;37509664;2979997640.04
ВТБ ао;D;13/08/25;000000;79.38;80.07;78.9;78.98;33863429;2687059572.4
ВТБ ао;D;14/08/25;000000;78.9;80.5;78.4;80.28;51511279;4092782142.71
ВТБ ао;D;15/08/25;000000;80.4;80.68;79.65;80.28;40097115;3216239677.58
ВТБ ао;D;18/08/25;000000;79.1;80.8;78;80.1;69553095;5525890491.03
ВТБ ао;D;19/08/25;000000;80.72;81.08;79.17;79.51;38056400;3043850596.51
ВТБ ао;D;20/08/25;000000;79.63;79.78;77.61;77.99;40821288;3205758499.72
ВТБ ао;D;21/08/25;000000;78;78.4;76.4;76.63;45777515;3538930716.5
ВТБ ао;D;22/08/25;000000;76.8;77.52;76.1;76.98;28407778;2186577654.82
ВТБ ао;D;25/08/25;000000;77.05;77.3;75.4;76.32;41683072;3173964221.6
ВТБ ао;D;26/08/25;000000;76.5;77.08;75.89;76.4;24463356;1871060504.21
ВТБ ао;D;27/08/25;000000;76.4;76.97;76.07;76.55;25064470;1916596382.99
ВТБ ао;D;28/08/25;000000;76.65;76.87;75.46;75.9;31098014;2367325625.36
ВТБ ао;D;29/08/25;000000;76.04;76.15;74.6;75.15;43527262;3273613196.61
ВТБ ао;D;01/09/25;000000;75.2;76.09;74.4;74.79;47813225;3586959026
ВТБ ао;D;02/09/25;000000;74.94;74.97;73.56;74.02;44575355;3301701380.21
ВТБ ао;D;03/09/25;000000;74.02;75.34;73.17;75.13;45145535;3337219883.27
ВТБ ао;D;04/09/25;000000;75.1;75.96;74.61;75.74;49552606;3735625108.94
ВТБ ао;D;05/09/25;000000;75.85;76.13;74.94;75.5;40701093;3075478396.39
ВТБ ао;D;08/09/25;000000;75.59;76.05;74.85;75.23;35633921;2684316920.66
ВТБ ао;D;09/09/25;000000;75.23;75.36;74.46;74.97;36297719;2717352057.88
ВТБ ао;D;10/09/25;000000;74.83;75;73.9;74.1;30344127;2257547281.27
ВТБ ао;D;11/09/25;000000;74.1;78.59;73.72;77.86;244182377;18714173366.93
ВТБ ао;D;12/09/25;000000;77.86;78.15;75.35;75.86;168288339;12874289135.84
ВТБ ао;D;15/09/25;000000;75.94;76.65;73.6;74.11;118336531;8862136212.38
ВТБ ао;D;16/09/25;000000;74;75.5;72.5;72.97;170234984;12547250978.17
ВТБ ао;D;17/09/25;000000;73.1;73.69;71.81;72.09;116632728;8446008403.96
ВТБ ао;D;18/09/25;000000;72.2;72.88;71.1;71.83;129722877;9334572809.35
ВТБ ао;D;19/09/25;000000;71.79;72.18;69.31;71.54;452776188;31969994536.79
ВТБ ао;D;22/09/25;000000;71.82;72.15;70.01;70.94;138252439;9813889298.41
ВТБ ао;D;23/09/25;000000;70.94;72.15;69.68;70.25;110811058;7887166281.3
ВТБ ао;D;24/09/25;000000;70.25;71.28;69.88;70.78;87477449;6186563185.88
ВТБ ао;D;25/09/25;000000;70.84;71.05;69.73;69.97;48973034;3446550997.7
ВТБ ао;D;26/09/25;000000;70;70.19;67.84;69.19;150982234;10410032790.93
ВТБ ао;D;29/09/25;000000;69.2;70.29;67.9;68.2;116280438;8036328670.64
ВТБ ао;D;30/09/25;000000;68.22;68.99;67.5;68.16;101209379;6903628804.36
ВТБ ао;D;01/10/25;000000;68.35;68.69;67.65;67.96;61679590;4202369800.14
ВТБ ао;D;02/10/25;000000;67.96;68.07;67.34;67.49;61292832;4143633255.51
ВТБ ао;D;03/10/25;000000;67.49;67.87;66.55;66.6;81108970;5438336911.91
ВТБ ао;D;06/10/25;000000;66.71;67.95;65.71;67.52;136800053;9157508577.33
ВТБ ао;D;07/10/25;000000;67.36;69.19;67.18;68.7;82681804;5656359394.31
ВТБ ао;D;08/10/25;000000;68.7;69.15;64.87;66.04;165720130;11063969172.58
ВТБ ао;D;09/10/25;000000;66.26;68.16;64.9;67.8;118288138;7883090719.97
ВТБ ао;D;10/10/25;000000;67.8;67.81;66.83;67;66955921;4510350011.91
ВТБ ао;D;13/10/25;000000;66.92;68.88;66.1;67.98;87466201;5919958553.37
ВТБ ао;D;14/10/25;000000;68.05;68.3;66.91;67.25;44371188;2997224093.4
ВТБ ао;D;15/10/25;000000;67.11;68.06;66.8;67.53;46675347;3150560674.35
ВТБ ао;D;16/10/25;000000;67.53;71.38;67.22;71.24;144689520;10033968275.6
ВТБ ао;D;17/10/25;000000;71.44;72;69.8;70.38;117563236;8281592392.78
ВТБ ао;D;20/10/25;000000;70.98;71.6;70.25;70.69;101130927;7175282580.16
ВТБ ао;D;21/10/25;000000;70.69;70.75;67.23;68.08;127092058;8756363253.33
ВТБ ао;D;22/10/25;000000;68.09;68.94;66.74;67.13;70841565;4808771487.11
ВТБ ао;D;23/10/25;000000;66.44;68.06;65.7;67.98;71309359;4755832202.57
ВТБ ао;D;24/10/25;000000;68;69.4;66.89;67.28;100192359;6813177460.31
ВТБ ао;D;27/10/25;000000;67.19;67.19;66.04;66.08;57617918;3834091621.52
ВТБ ао;D;28/10/25;000000;66.23;68.28;65.85;68.1;68249283;4601914877.43
ВТБ ао;D;29/10/25;000000;68.12;68.5;67.55;67.83;34241176;2328690443.89
ВТБ ао;D;30/10/25;000000;67.83;69.18;67.6;68.82;59430799;4079595867.77
ВТБ ао;D;31/10/25;000000;68.8;69.19;67.7;68.02;35669258;2439195080.3
ВТБ ао;D;01/11/25;000000;68.02;68.4;67.91;68.25;10560592;720443546.08
ВТБ ао;D;03/11/25;000000;68.35;69;68.31;68.66;19354940;1330064318.49
ВТБ ао;D;05/11/25;000000;68.63;70.5;68.16;69.41;104576243;7270501801.17
ВТБ ао;D;06/11/25;000000;69.39;70.28;68.7;69.63;56503919;3923666359.07
ВТБ ао;D;07/11/25;000000;69.44;70.3;69.22;69.89;53708663;3754951772.25
ВТБ ао;D;10/11/25;000000;69.89;70.78;69.6;69.96;59816541;4198944866.35
ВТБ ао;D;11/11/25;000000;69.96;70.3;69.62;70.21;27746334;1943476547.33
ВТБ ао;D;12/11/25;000000;70.25;70.26;68.83;69.25;38769530;2691255659.08
ВТБ ао;D;13/11/25;000000;69.25;69.75;69.1;69.18;25910002;1797735963.01
ВТБ ао;D;14/11/25;000000;69.18;69.47;68.34;68.64;30161156;2074868050.46
ВТБ ао;D;17/11/25;000000;68.64;69.71;68.03;68.49;64862897;4478613981.2
ВТБ ао;D;18/11/25;000000;68.5;69.78;67.63;69.02;83103750;5740005731.02
ВТБ ао;D;19/11/25;000000;69.03;70.81;68.95;69.9;124548708;8722236452.6
ВТБ ао;D;20/11/25;000000;69.91;71.88;69.51;71.86;107356729;7572580845.5
ВТБ ао;D;21/11/25;000000;72;72;70.51;71.16;76243862;5428282062.13
ВТБ ао;D;24/11/25;000000;71.83;72.6;70.94;71.29;70894812;5080913894.57
ВТБ ао;D;25/11/25;000000;71.31;72.37;70.87;72.04;74577000;5344777660.78
ВТБ ао;D;26/11/25;000000;72.05;72.1;71.3;71.5;32199503;2308919162.12
ВТБ ао;D;27/11/25;000000;71.5;71.85;70.17;70.51;54007456;3829074848.86
ВТБ ао;D;28/11/25;000000;70.51;73.33;70.34;72.85;130788627;9452180282
ВТБ ао;D;01/12/25;000000;72.85;74.28;72.14;72.47;172479794;12611842087.74
ВТБ ао;D;02/12/25;000000;72.31;72.69;71.53;71.96;63187874;4556062520.18
ВТБ ао;D;03/12/25;000000;71.43;71.93;71;71.87;72315750;5165415211.47
ВТБ ао;D;04/12/25;000000;72.11;72.76;72;72.16;42568645;3077721464.29
ВТБ ао;D;05/12/25;000000;72.24;73.41;72.13;73.17;81774231;5955862234.76
ВТБ ао;D;08/12/25;000000;73.2;73.52;72.1;72.22;67615625;4930503585.95
ВТБ ао;D;09/12/25;000000;72.31;73.26;72.01;72.87;47449913;3447886929.74
ВТБ ао;D;10/12/25;000000;72.97;73.19;72.19;72.68;42800562;3110597967.52
ВТБ ао;D;11/12/25;000000;72.8;73.41;72.66;72.9;70507179;5150507115.58
ВТБ ао;D;12/12/25;000000;72.88;73.11;71.54;71.62;75740303;5468326824.88
ВТБ ао;D;15/12/25;000000;72;72.22;71.2;71.85;83387452;5975203487.51
ВТБ ао;D;16/12/25;000000;71.95;72.4;71.8;72.1;51694527;3731347397.86
ВТБ ао;D;17/12/25;000000;72.19;72.48;71.56;72;62494292;4500816391.51
ВТБ ао;D;18/12/25;000000;72.1;73.57;71.97;73.32;124800206;9110026228.56
ВТБ ао;D;19/12/25;000000;73.36;74.28;72.72;73.07;136119142;10011309516.02
ВТБ ао;D;22/12/25;000000;73.15;73.33;71.03;71.19;103065512;7430257862.44
ВТБ ао;D;23/12/25;000000;71.25;72.11;70.62;71.88;57546593;4117313403.69
ВТБ ао;D;24/12/25;000000;71.92;72.2;71.37;71.6;38647750;2770743371.01
ВТБ ао;D;25/12/25;000000;71.8;71.88;71.18;71.4;25762422;1840750178.36
ВТБ ао;D;26/12/25;000000;71.4;73.1;71.3;72.92;72258291;5230880515.11
ВТБ ао;D;29/12/25;000000;73.01;73.95;71.8;72.17;106974074;7796593190.34
ВТБ ао;D;30/12/25;000000;72.08;72.57;72.08;72.22;40481842;2928539886.56
ВТБ ао;D;05/01/26;000000;72.22;72.24;70.91;71.55;38134118;2722703948.6
ВТБ ао;D;06/01/26;000000;71.65;71.84;71.4;71.5;17092027;1223752395.73
ВТБ ао;D;08/01/26;000000;71.1;71.36;70.9;71.07;20999977;1493109094.36
ВТБ ао;D;09/01/26;000000;71.13;71.67;71.09;71.22;16645611;1188335409.54
ВТБ ао;D;12/01/26;000000;71.25;71.88;71.05;71.34;28565381;2039636478.44
ВТБ ао;D;13/01/26;000000;71.35;71.56;70.76;71.16;32112758;2284283263.93
ВТБ ао;D;14/01/26;000000;71.26;71.4;70.51;70.91;66380918;4710597578.26
ВТБ ао;D;15/01/26;000000;71.05;71.48;70.85;71.13;38683220;2752098570.03
ВТБ ао;D;16/01/26;000000;71.13;72.19;71.13;71.98;42039891;3017342765.51
ВТБ ао;D;19/01/26;000000;72.14;72.45;71.65;71.91;46323023;3338945547.74
ВТБ ао;D;20/01/26;000000;71.93;72.25;71.51;71.85;27362258;1964721514.96
ВТБ ао;D;21/01/26;000000;71.84;72.87;71.63;72.72;50772163;3677163850.05
ВТБ ао;D;22/01/26;000000;72.75;73.25;72.4;72.82;54525237;3972506892.39
ВТБ ао;D;23/01/26;000000;72.84;73.36;72.51;73.12;32608329;2377179127.02
ВТБ ао;D;26/01/26;000000;73.12;73.3;72.2;72.29;47599330;3456206628.06
ВТБ ао;D;27/01/26;000000;72.4;73.2;72.06;72.92;33786003;2456426687.46
ВТБ ао;D;28/01/26;000000;72.94;73.48;72.91;73.28;38768967;2838147038.3
ВТБ ао;D;29/01/26;000000;73.4;78.08;73.23;77.75;245835104;18658790316.33
ВТБ ао;D;30/01/26;000000;77.72;79.29;75.85;77.47;226918931;17624817573.23
ВТБ ао;D;02/02/26;000000;77.5;82.39;77.33;82.25;361694467;28945322546.14
ВТБ ао;D;03/02/26;000000;82.35;82.86;80.23;81.37;203671085;16582172489.04
ВТБ ао;D;04/02/26;000000;81.48;83.475;81;82.26;228124229;18788173029.17
ВТБ ао;D;05/02/26;000000;82.26;82.35;80.245;81.27;112690833;9150452196.18
ВТБ ао;D;06/02/26;000000;81.27;83.8;81.205;83.2;172961252;14330463984.95
ВТБ ао;D;09/02/26;000000;83.245;85.57;82.15;82.615;245330983;20558020308.23
ВТБ ао;D;10/02/26;000000;82.7;84.24;82.51;83.48;103787347;8678997302.67
ВТБ ао;D;11/02/26;000000;83.575;84.7;81.135;83.9;217442548;18077200371.01
ВТБ ао;D;12/02/26;000000;84.02;84.395;83.405;83.965;64740190;5431859698.31
ВТБ ао;D;13/02/26;000000;83.965;87.655;83.53;87.62;195369145;16752590944.65
ВТБ ао;D;16/02/26;000000;87.85;89.37;87.015;87.795;170685922;15049198421.53
ВТБ ао;D;17/02/26;000000;87.9;89.5;87.255;89.4;95901712;8452442667.74
ВТБ ао;D;18/02/26;000000;89.345;89.95;86.2;87.375;191101617;16741732404.87
ВТБ ао;D;19/02/26;000000;87.375;87.61;84.94;85.51;169009490;14522282905.03
ВТБ ао;D;20/02/26;000000;85.5;88.89;84.76;88.88;218147842;19041662027.56
ВТБ ао;D;24/02/26;000000;88.88;89.13;86.71;87.38;134837187;11855860189.93
ВТБ ао;D;25/02/26;000000;87.38;90.55;87.1;88.1;218882209;19364929459.56
ВТБ ао;D;26/02/26;000000;88;88.4;87.055;87.32;55717258;4891272847.03
ВТБ ао;D;27/02/26;000000;87.105;87.47;85.52;86.925;58866261;5110838134.71
ВТБ ао;D;02/03/26;000000;86.9;87.15;84.63;85.045;91522172;7858043188.73
ВТБ ао;D;03/03/26;000000;85;86.08;84.06;84.3;76364712;6476916761.67
ВТБ ао;D;04/03/26;000000;84.4;84.925;83.7;83.8;40671900;3424505791.39
ВТБ ао;D;05/03/26;000000;83.85;86.6;83.555;85.93;89704882;7637305090.48
ВТБ ао;D;06/03/26;000000;85.85;86.68;85.575;86.02;39722553;3417347133.3
ВТБ ао;D;09/03/26;000000;86.03;87.48;84.61;86.07;58760242;5049154273.52
ВТБ ао;D;10/03/26;000000;86.08;86.67;85.26;85.51;32200726;2770859058.17
ВТБ ао;D;11/03/26;000000;85.55;86.4;85.55;85.9;19207491;1650346623.3
ВТБ ао;D;12/03/26;000000;85.8;86.1;85.31;85.69;18928981;1623058489.81
ВТБ ао;D;13/03/26;000000;85.7;86.645;85.69;86.2;25304647;2183499274.7
ВТБ ао;D;16/03/26;000000;86.35;88.165;86.14;86.45;75277819;6553927396.76
ВТБ ао;D;17/03/26;000000;86.52;86.94;85.6;86.445;37124165;3202303405.12
ВТБ ао;D;18/03/26;000000;86.62;87.195;86.11;86.445;42144730;3648495157.66
ВТБ ао;D;19/03/26;000000;86.45;86.71;85.5;85.965;35329632;3042169203.1
ВТБ ао;D;20/03/26;000000;86.17;86.85;85.725;85.905;35982247;3107351735.38
ВТБ ао;D;23/03/26;000000;86;86.1;84.4;85.17;52634500;4481773412.65
ВТБ ао;D;24/03/26;000000;85.3;85.775;84.82;85.56;30183167;2571370559.29
ВТБ ао;D;25/03/26;000000;85.61;86.875;85.335;86.78;40484392;3485854447.38
ВТБ ао;D;26/03/26;000000;86.8;87.28;84.24;84.52;79598838;6806323961.14
ВТБ ао;D;27/03/26;000000;84.665;85.185;82.44;82.995;60715180;5073972094.47
ВТБ ао;D;30/03/26;000000;82.89;84.63;81.92;83.39;71228064;5934785706.43
ВТБ ао;D;31/03/26;000000;83.505;86.18;82.935;86.045;77288385;6554004655.81
ВТБ ао;D;01/04/26;000000;86.045;88.145;85.505;88.135;96677530;8438731656.05
ВТБ ао;D;02/04/26;000000;88.095;90.085;87.24;89.91;139430129;12421655267.75
ВТБ ао;D;03/04/26;000000;89.91;92.065;89.685;91.66;163591619;14945773886.93
ВТБ ао;D;06/04/26;000000;91.65;92.78;89.7;90.81;110394829;10055519001.01
ВТБ ао;D;07/04/26;000000;91;91.96;90.245;91.15;47573852;4344573226.36
ВТБ ао;D;08/04/26;000000;91.6;92.38;90.365;90.93;47357424;4323150778.73
ВТБ ао;D;09/04/26;000000;91.005;91.25;89.46;90.145;68991397;6226307331.97
ВТБ ао;D;10/04/26;000000;90.15;91.25;89.55;90.4;46029849;4164450274.8
ВТБ ао;D;13/04/26;000000;90.425;92.485;90.4;91.955;76384745;7001479060.35
ВТБ ао;D;14/04/26;000000;92.01;92.1;90.66;91.93;44231124;4052011879.28
ВТБ ао;D;15/04/26;000000;91.93;93.875;91.295;93.75;74411883;6900350277.75
ВТБ ао;D;16/04/26;000000;93.83;95.98;93.57;95.135;94595031;8978842966.29
ВТБ ао;D;17/04/26;000000;95.135;95.875;94.04;95.405;61863216;5885579572.99
ВТБ ао;D;20/04/26;000000;95.365;98.2;95.315;98.1;89386957;8658146805.59
ВТБ ао;D;21/04/26;000000;98.2;98.82;93.555;95.81;114474008;11015770972.07
ВТБ ао;D;22/04/26;000000;95.8;96.8;93.675;95.37;88932121;8423874328.31
ВТБ ао;D;23/04/26;000000;95.37;95.37;93.83;94.02;43362908;4087400146.1
ВТБ ао;D;24/04/26;000000;94.11;94.98;92.7;94.24;61834009;5801994070.86
ВТБ ао;D;27/04/26;000000;94.24;94.73;93.24;93.31;32641342;3066952944.42
ВТБ ао;D;29/04/26;000000;92.64;93.72;87.51;92.86;170574330;15473398142.78
ВТБ ао;D;30/04/26;000000;92.93;93.2;90.655;91.3;40005922;3657335532.46
ВТБ ао;D;04/05/26;000000;91.445;91.87;89.005;89.91;51544353;4643341348.96
